Lat,Lon
37.65121,-91.58381
39.22158,-94.16319
38.2615,-92.95094
37.80804,-94.05766
38.43257,-93.16173
39.43668,-94.52177
38.50377,-95.71492
39.75348,-95.32795
38.51139,-94.22631
39.27746,-96.43771
38.21203,-92.40323
39.33501,-96.08531
38.19322,-94.06248
37.65023,-93.09451
38.11505,-94.187
38.38924,-93.32361
39.08076,-94.33974
38.42649,-92.87898
38.36935,-96.17011
38.35173,-96.57608
38.77999,-94.75924
38.26883,-93.05987
39.136,-92.65474
38.7509,-94.02245
38.57501,-96.14383
37.91098,-94.57643
38.11246,-91.60582
37.42361,-94.55573
38.60704,-96.67048
38.48963,-93.32386
38.17979,-93.88861
38.67521,-94.5704
39.34233,-93.19406
37.77581,-93.57213
38.57527,-95.60362
38.85658,-92.98362
38.8645,-94.36196
37.4033,-92.90508
39.25063,-93.09314
39.0809,-94.25138
37.27629,-94.46859
38.44193,-91.31644
37.82608,-96.4435
39.55281,-96.89101
39.2458,-95.24898
37.91325,-91.3494
38.30018,-96.05739
38.23256,-94.77211
38.98265,-96.56082
38.09632,-92.91666
38.92592,-93.12038
37.80786,-95.68731
38.67887,-94.15405
39.22127,-95.1875
37.91288,-93.0359
38.69604,-93.46481
38.20001,-96.47727
39.39826,-95.17861
39.36588,-92.15285
38.54924,-92.63428
38.06133,-97.22012
37.87954,-95.43553
39.62018,-93.36014
38.48519,-93.90789
38.47444,-96.04101
38.50215,-96.44121
39.3833,-93.37228
37.51638,-97.48821
38.99948,-93.67919
38.9091,-96.63861
37.84375,-94.78035
37.90005,-95.46463
38.08792,-94.40057
38.39655,-93.20397
39.15681,-92.69245
38.38199,-92.81009
38.55129,-94.47642
39.48467,-92.45737
37.96742,-96.03794
38.05639,-96.73981
38.7408,-96.64422
38.55983,-95.04754
38.38042,-94.85965
38.31483,-92.94371
37.97324,-94.24976
37.68589,-96.2974
38.53826,-96.66829
38.60669,-95.45431
38.98808,-93.01988
38.43204,-91.34717
38.21638,-94.18324
37.4839,-92.66175
38.4711,-96.66495
39.31503,-93.98177
39.09634,-94.53405
39.15255,-95.23769
39.42963,-96.26034
39.70333,-92.27914
38.12699,-96.74668
38.00403,-94.47984
38.95457,-94.60608
38.78098,-96.96638
39.13358,-95.08892
38.34845,-94.83872
38.65432,-97.01401
38.41867,-93.62016
38.08536,-93.09901
38.32286,-95.63858
38.79586,-92.72153
38.54979,-96.5984
38.68138,-93.87185
38.19699,-94.7539
39.43803,-94.88121
38.39908,-94.83975
38.66502,-93.42684
38.04924,-94.25354
38.09221,-95.3255
38.16151,-94.41763
37.52721,-95.23178
38.53543,-93.27393
39.69562,-96.55579
37.97914,-96.98561
39.00847,-95.70679
38.22306,-93.63324
38.43224,-94.65489
39.31346,-93.0008
37.56011,-93.78277
38.21375,-96.44817
38.18673,-95.07234
39.56104,-94.36192
38.67457,-95.33834
38.52644,-97.76504
39.66625,-94.48168
38.50996,-96.34889
37.7451,-95.58967
38.46406,-92.96702
38.47555,-96.65881
38.48492,-95.00059
38.86498,-94.25729
37.43634,-94.46906
38.68041,-95.58085
38.77838,-95.31741
38.22644,-95.08422
37.96138,-95.46237
37.64449,-97.19457
37.71571,-92.92556
38.52933,-92.02953
38.31861,-96.22007
39.17493,-92.05367
38.45168,-94.0896
38.55987,-91.71161
39.07592,-94.22587
38.76169,-95.77406
38.8463,-93.71001
38.84944,-93.92536
38.96342,-95.1373
39.44596,-96.00652
39.01729,-97.19265
39.07374,-93.80753
38.31669,-94.84535
37.60254,-96.37575
39.41718,-95.32653
38.10235,-93.97432
39.06205,-93.14225
38.67163,-96.08517
39.03244,-95.55692
39.35896,-95.7057
38.46653,-92.759
39.12501,-94.13667
38.05244,-94.29029
37.90231,-96.00037
38.62521,-95.28447
39.20179,-93.36447
39.60587,-93.61798
38.38803,-94.57584
38.90859,-93.22772
39.19896,-95.2324
39.91219,-92.59515
38.32165,-95.63766
39.34263,-94.23532
38.85179,-95.59365
37.44595,-93.46183
39.26277,-94.49213
38.64414,-96.22531
37.58931,-93.3625
38.4614,-94.9428
38.3906,-93.32667
38.38414,-94.94965
38.70006,-94.2969
38.47525,-95.51292
39.09114,-97.7321
38.50186,-95.24668
38.69312,-93.84143
38.05514,-92.76477
37.47594,-92.79092
38.64211,-95.49551
37.88974,-94.72959
39.51144,-94.76519
38.49284,-93.80605
38.0385,-93.53397
38.53062,-94.2949
39.34018,-94.53751
37.53861,-95.49402
37.91536,-94.05178
39.43406,-93.68983
39.51462,-97.05614
39.23387,-95.21691
39.13093,-95.72077
38.49008,-95.46179
38.47312,-93.89034
37.27023,-94.57734
37.53441,-94.07381
38.52573,-92.68559
38.40113,-95.88375
37.49,-97.45055
38.25966,-95.89415
39.32664,-96.60136
38.65475,-94.50648
39.1085,-96.278
37.42813,-93.62698
38.35017,-97.45725
38.42366,-93.76649
38.23914,-96.19655
38.98368,-93.57476
37.91502,-96.50616
39.48099,-93.81693
39.13153,-95.32746
38.6319,-93.88827
39.40274,-93.35561
39.11784,-94.64622
38.28259,-95.29953
38.10677,-95.61487
38.75613,-96.62017
38.6101,-95.48745
37.33103,-91.83046
38.23703,-91.81582
38.30974,-94.57538
37.81519,-95.33407
39.39521,-94.94081
38.03521,-97.01437
38.23762,-92.26263
38.2464,-94.69834
38.2645,-93.62455
39.28172,-95.48634
39.15345,-95.74413
38.7225,-96.99935
39.10453,-95.05068
38.82686,-93.15477
38.6483,-93.95714
38.44029,-95.71738
39.08619,-93.61995
38.0833,-95.60066
38.30101,-93.86674
37.56763,-94.7013
38.09874,-92.951
38.43167,-91.95113
37.94651,-94.86638
38.20481,-95.26559
37.95712,-95.62003
38.51201,-94.65711
38.23717,-96.6253
38.81168,-93.96396
38.76357,-96.22839
39.62362,-94.42196
38.78231,-96.33223
38.44846,-94.67603
37.33386,-94.12213
39.20608,-92.29294
37.90105,-96.03442
39.42758,-91.39392
37.84809,-94.83783
38.124,-96.17715
37.77368,-93.52135
37.72455,-91.84553
39.13635,-95.59892
38.72826,-93.29369
38.52669,-94.95216
37.74513,-96.34102
38.75941,-93.9367
38.4162,-92.32378
38.53658,-94.67627
38.79688,-94.97945
37.79449,-97.26022
39.16375,-96.2705
37.98763,-95.44622
38.86235,-95.6021
38.48634,-95.44936
38.75177,-96.28996
38.96888,-96.97193
39.02186,-95.12934
38.17379,-93.29525
37.65955,-94.50546
39.14526,-94.5158
38.62334,-94.16766
38.65187,-94.86217
39.34801,-95.56662
39.28827,-95.97765
39.04701,-95.52362
38.37976,-91.0954
38.9052,-95.96486
39.20118,-97.66881
38.66247,-95.51148
38.69459,-96.74894
39.27691,-94.86728
37.82402,-93.72464
38.32591,-96.19116
38.94135,-95.45748
39.0549,-95.98042
37.55345,-94.35456
38.51505,-94.92327
38.17905,-96.52689
38.54548,-96.20574
38.56268,-94.87894
38.44952,-96.87794
37.87322,-92.26731
38.0911,-93.59853
39.65667,-93.25197
39.2943,-96.3842
39.23501,-94.9431
39.36754,-92.89185
38.94763,-94.51981
39.29388,-97.25656
38.61692,-94.66396
38.62947,-92.09743
38.8861,-94.91318
37.93483,-93.48552
38.62552,-92.79135
39.12687,-94.94507
38.43265,-96.02362
38.48432,-94.42881
37.86101,-94.18437
38.66522,-94.17233
39.40554,-96.2627
39.00248,-94.88999
37.94407,-93.85952
39.03178,-94.92622
37.78924,-92.55324
38.67595,-95.22115
38.24003,-91.88837
39.26093,-95.28858
37.53923,-91.95198
37.57056,-92.83645
38.94046,-95.1074
39.96106,-93.18698
38.16799,-96.15277
38.65063,-97.7732
37.91246,-93.96431
38.67569,-96.2027
38.1476,-97.06946
39.16254,-93.68721
38.97571,-92.07496
39.00145,-95.03756
38.41379,-95.44791
38.23035,-94.91913
39.0175,-92.81508
38.43571,-96.15147
38.50694,-93.20609
38.76104,-95.0185
38.60582,-92.52116
37.17633,-93.83214
39.6349,-95.95169
39.00698,-95.86215
39.0108,-96.62456
38.84631,-94.70895
38.19297,-93.87632
39.8834,-93.25387
38.79445,-96.29315
38.86598,-95.97247
37.52606,-92.47565
37.88843,-92.64182
37.87911,-95.40465
37.44531,-95.31149
37.46833,-91.29456
38.72346,-93.84056
38.2545,-93.92597
38.41915,-93.32928
38.44535,-96.14663
38.96128,-93.89441
38.73379,-93.02266
37.89784,-92.95066
39.17397,-94.50713
39.35992,-92.46877
38.4186,-94.47275
37.45609,-95.08177
39.24508,-97.02881
37.16968,-96.40623
38.78328,-93.20923
37.83256,-95.03418
37.62443,-94.37959
38.53099,-93.83404
38.03851,-91.56531
38.86296,-96.47501
38.35653,-95.35145
38.31084,-92.4599
37.68442,-92.04672
39.11926,-94.91488
38.00704,-95.43971
38.47547,-94.44247
38.41341,-93.70529
38.47765,-92.99532
39.12856,-96.34193
38.84676,-95.47361
37.77273,-94.438
38.58793,-92.58748
37.28507,-95.57569
38.34028,-92.45894
38.24712,-92.78572
38.467,-94.46364
39.42024,-93.16433
39.03244,-96.43334
37.67155,-95.05584
38.18911,-92.55351
38.60467,-94.09005
38.65439,-93.09837
37.63423,-96.84307
37.39544,-93.54682
37.44726,-93.96346
38.36053,-94.61803
38.78013,-93.77259
38.59581,-92.85406
37.70586,-96.60885
37.86905,-92.05985
37.67506,-94.03975
38.98504,-93.68696
37.38233,-95.01439
38.82231,-94.11777
39.14057,-93.07053
38.74671,-93.27058
38.33729,-95.84646
38.96461,-96.50379
38.71968,-94.87711
39.06694,-94.94861
38.20945,-94.47739
37.98513,-94.14489
38.68376,-94.93251
38.33082,-94.69362
38.17503,-91.22575
39.12357,-96.07206
37.24064,-95.13887
38.72422,-93.78405
38.8321,-94.25842
38.88624,-94.1381
39.35409,-93.71317
38.71353,-96.65955
37.74519,-94.85377
38.47016,-92.45101
39.33481,-92.56506
37.12613,-93.21647
38.4353,-93.47498
39.243,-96.15951
38.6132,-92.99059
37.80408,-93.05521
37.85042,-95.8529
37.87625,-92.97759
38.35394,-94.25641
38.5538,-95.44111
38.10168,-94.52755
38.97955,-94.08469
38.82257,-93.8984
39.86441,-93.99061
39.00044,-91.54749
37.83369,-96.28831
37.66427,-93.80917
37.61726,-94.34444
37.6813,-93.77639
37.56988,-95.08566
38.00499,-96.9384
38.25947,-96.8395
38.34633,-94.50588
38.39312,-94.51125
37.53497,-91.68049
38.16398,-92.44122
38.41552,-95.32391
37.69721,-96.40688
37.98501,-96.27357
38.64888,-93.94801
39.11882,-94.43801
38.66904,-95.50103
37.15548,-95.78417
38.37867,-93.22962
39.31468,-95.4024
37.22992,-94.43415
38.40825,-94.50167
38.62,-92.51113
38.07046,-93.94843
38.91145,-91.61669
38.28182,-91.81695
39.07467,-96.9642
37.78973,-96.86733
38.01378,-94.55655
37.63961,-92.40917
38.76246,-94.11733
38.92169,-92.14476
37.64376,-94.04264
38.51175,-95.31523
39.17654,-92.84697
39.0378,-94.29606
38.48065,-93.82133
39.04041,-92.20576
38.68402,-93.46097
37.81083,-93.10171
37.36721,-96.15247
38.18885,-92.94227
39.39428,-93.13635
39.68155,-96.19203
38.57354,-92.3817
38.62442,-93.23926
38.96791,-92.72282
37.74796,-93.68043
37.83164,-95.41579
38.43552,-93.50588
37.58872,-93.67411
38.16259,-96.7944
38.98809,-95.2377
39.09282,-94.19105
38.57154,-93.11846
38.0727,-96.20346
37.87266,-96.84807
37.81485,-92.70652
38.32853,-93.8303
37.38871,-95.49324
37.73047,-93.76995
39.24803,-94.7519
38.16657,-95.11468
39.41595,-96.98508
38.31528,-94.50336
38.12145,-95.11594
37.63847,-95.36614
39.63498,-93.85008
38.9917,-93.56643
37.78645,-93.27836
38.92052,-96.81388
38.66545,-92.71714
38.44388,-94.01002
38.30116,-95.38626
38.4392,-94.21483
38.19889,-94.72397
38.33833,-94.04217
39.47019,-94.42955
39.71961,-94.00637
37.93534,-94.21038
39.53862,-92.14949
38.99964,-92.18947
38.17831,-93.18043
38.80925,-96.50307
38.21952,-93.35195
38.17754,-95.28444
38.83317,-92.3907
37.53953,-94.99117
37.47827,-93.97789
38.2399,-96.3875
38.15296,-93.55461
38.78911,-92.94161
39.79064,-94.09596
38.33253,-95.43957
38.51933,-96.96191
38.46907,-92.75377
37.40944,-93.99069
39.22875,-91.43266
38.52376,-93.65143
38.97252,-96.10237
38.05312,-95.81843
38.21325,-92.58733
39.07221,-96.06783
37.87336,-93.66805
39.48216,-94.83035
38.7921,-92.99861
38.52014,-94.26007
38.87518,-94.90465
38.31081,-95.29924
39.63918,-95.07458
38.81045,-96.13322
38.54527,-92.54264
39.15196,-93.53685
38.43921,-94.34179
37.33714,-93.51549
39.1191,-92.77765
38.4427,-94.63844
37.53736,-95.44184
38.50719,-91.55199
37.91023,-95.34359
39.04828,-94.84128
39.05584,-93.39326
38.72351,-95.68715
39.11104,-94.91936
38.49209,-96.13383
38.88747,-95.94291
38.26141,-95.74736
38.51914,-93.0685
39.40933,-92.00232
38.72633,-93.08114
38.26137,-91.88562
38.97494,-94.16093
38.5721,-94.45142
37.54588,-95.04495
38.81075,-93.39995
38.04525,-95.47607
38.58334,-95.68576
38.18448,-92.38334
38.33709,-93.18717
38.23824,-97.43646
37.08765,-94.08894
39.44854,-94.40905
38.28564,-92.34389
37.7849,-95.17118
39.09621,-95.38693
37.3935,-96.11094
38.30376,-93.67636
37.27206,-94.85829
38.27383,-92.63227
37.69278,-94.85126
39.40493,-93.13087
39.66222,-91.54541
39.78556,-93.39615
39.75474,-94.4219
37.33492,-96.40656
38.48534,-93.89778
39.05063,-96.3048
37.99806,-91.78406
38.61285,-95.26216
39.23768,-94.07299
38.00125,-92.30709
38.44537,-92.5653
39.46979,-93.77851
38.2729,-92.67151
38.69414,-94.30989
38.5456,-94.63839
37.65745,-94.58861
38.72059,-94.46234
38.8722,-92.06815
37.38495,-96.35607
38.34985,-93.33673
39.71732,-93.83299
38.32415,-96.96615
37.69688,-96.76601
38.61035,-92.8786
39.48546,-95.16292
38.63971,-96.5768
39.33096,-95.38012
38.64689,-94.48402
38.04481,-96.06979
37.70806,-97.63576
39.59113,-97.32246
37.32801,-95.05399
38.09233,-92.72765
39.05711,-94.81686
38.60316,-96.43
39.18236,-96.61383
38.83497,-94.70623
38.38137,-94.94582
38.12167,-94.6304
39.3543,-97.59403
37.81094,-93.03078
38.85592,-93.53877
39.43688,-95.17101
37.73826,-96.6607
38.48441,-94.9114
39.58439,-94.80248
37.79111,-96.52346
38.26456,-96.10718
38.14887,-95.34125
38.27827,-96.48282
38.46529,-94.53778
38.05931,-93.56857
38.92434,-92.01281
37.51551,-95.6983
39.4456,-91.67058
38.95101,-94.57099
38.38351,-94.25144
37.17588,-93.14538
38.83045,-92.86128
38.04663,-96.17712
38.09202,-95.91537
38.40079,-95.81231
37.38783,-93.88073
37.34961,-95.2399
38.59802,-92.46148
38.67531,-92.08806
38.92336,-94.22638
38.14274,-96.02604
38.15614,-94.62591
37.37994,-97.40327
38.36903,-94.88822
37.60826,-93.72101
38.22112,-92.91896
38.90975,-93.78983
39.25289,-92.05979
38.40805,-96.07733
38.49609,-96.88317
38.20879,-94.49574
39.45984,-97.11836
37.6965,-96.71781
39.57085,-94.81418
38.81708,-97.54217
37.44359,-95.94856
37.78867,-97.35549
38.93515,-92.89322
38.77812,-96.35919
39.80011,-96.9337
38.95653,-95.94193
38.40221,-93.43078
37.50444,-93.38712
38.36247,-96.68895
38.57571,-92.50572
38.22759,-94.17039
39.44886,-95.78005
39.72758,-91.86063
37.59569,-96.19277
38.95866,-94.35194
38.67916,-95.09834
38.87461,-95.56583
38.05589,-94.27013
38.29964,-91.48364
38.20375,-94.12679
39.28551,-94.29655
38.62034,-96.1052
38.02762,-93.02193
38.64609,-91.70515
38.22771,-96.36258
38.85368,-93.88182
39.24444,-95.40842
39.6154,-95.70785
37.60911,-95.69743
38.21109,-95.06515
37.99982,-96.66326
39.3714,-92.55945
39.56557,-95.10136
38.96473,-96.37699
38.57079,-94.98397
38.63074,-95.92269
39.19104,-93.24589
39.03953,-94.7932
39.43253,-94.04916
38.61268,-94.44576
38.07047,-95.51393
37.48076,-92.82506
37.70591,-91.97613
37.67184,-94.70565
38.52568,-94.99972
38.52628,-95.59615
38.61676,-95.6317
39.11551,-93.23408
39.23438,-94.2429
38.00587,-95.47665
39.25207,-95.24556
38.55325,-93.26293
38.63236,-93.02086
38.04052,-94.28653
39.14833,-97.02517
39.37648,-94.5758
38.25919,-91.7735
39.2642,-95.82963
37.99707,-96.22153
37.71562,-95.1024
38.95748,-95.4849
37.04085,-94.2701
38.50283,-91.84512
37.47252,-95.64257
38.58579,-94.09574
38.3991,-92.61308
38.67871,-95.48103
38.27579,-93.85651
39.15557,-95.27101
39.15763,-92.80131
39.11456,-95.40274
38.95669,-97.40813
39.05203,-94.59708
39.46355,-95.18926
37.50313,-92.9335
38.39327,-93.39805
37.74924,-97.53232
38.71667,-94.40674
38.95924,-95.25479
38.82037,-94.97311
39.17963,-95.68561
38.60215,-95.37347
37.91706,-97.61092
37.95316,-93.74898
37.66796,-94.24681
38.70436,-94.47649
39.14081,-93.10895
39.02188,-91.43276
38.58999,-93.14359
38.42441,-95.17201
39.13395,-94.06341
39.56543,-95.28212
37.66593,-94.24864
38.67419,-96.02356
38.48197,-94.58465
38.58145,-96.78776
39.54891,-96.71162
37.56946,-95.93798
39.41405,-94.86035
37.8806,-93.21595
38.11861,-96.73999
39.09468,-96.61117
39.11868,-95.82935
38.24262,-97.89784
37.64015,-95.90307
38.96224,-94.44512
39.09837,-93.69685
39.2219,-93.90222
38.69842,-95.7833
38.13872,-94.44809
39.09866,-94.99039
38.70011,-97.47852
38.06803,-97.0492
37.76096,-92.8796
37.39656,-94.10578
39.53374,-93.40668
38.42909,-94.77404
38.91432,-96.1519
38.98362,-93.54213
38.39396,-96.14073
37.58878,-91.57456
38.49613,-94.74976
39.42868,-94.77526
38.64666,-95.38265
39.61913,-92.39392
38.63672,-94.68021
38.45557,-94.46872
38.37022,-94.47339
38.07093,-95.50301
38.40085,-97.21389
37.52088,-94.47159
38.35867,-94.73763
39.17409,-92.54458
38.74203,-94.42994
39.4269,-93.80229
37.70796,-94.16906
39.18451,-95.69409
38.43261,-93.82587
38.755,-92.06766
39.33294,-93.5929
37.28772,-96.26175
38.44209,-92.50443
37.65446,-93.51652
39.01271,-94.69241
38.71924,-95.30991
38.48643,-94.69887
38.27207,-95.67683
38.312,-93.536
38.01212,-96.60986
38.72092,-93.14863
38.8575,-93.77584
38.47629,-92.49179
39.03153,-94.01254
39.29943,-97.58696
37.32971,-95.3923
39.14824,-95.66626
38.70671,-94.05712
37.27245,-92.35222
37.83951,-92.53998
38.0031,-96.75371
38.62047,-93.89182
37.54684,-93.88474
38.61343,-94.13188
38.65088,-94.43328
38.36617,-93.83112
38.37973,-95.62067
38.61403,-96.024
37.40272,-95.20026
38.83269,-92.62363
38.12935,-92.04489
38.30187,-95.08833
38.24934,-93.26834
39.32721,-92.25481
38.73546,-95.41432
39.03425,-94.51385
38.14904,-92.42958
38.69614,-95.35871
38.65191,-95.41373
38.88588,-94.7851
37.97302,-96.50883
37.85434,-94.06306
38.70408,-95.75541
38.42665,-94.53732
37.70567,-94.79923
38.88274,-92.84183
38.59392,-93.98471
39.24161,-95.73752
38.24742,-95.11563
38.1045,-94.19955
38.52507,-96.50303
38.22844,-91.89055
38.41786,-94.35255
39.79998,-93.26152
38.67087,-94.56991
37.95739,-96.71956
37.50677,-95.18343
38.47055,-94.09426
38.95783,-96.79615
38.62898,-94.01991
39.47075,-97.28797
39.81142,-95.83026
37.88729,-91.38946
37.91458,-92.13591
39.12301,-94.74407
39.80376,-92.92137
37.36783,-93.1645
38.71503,-93.75941
38.91409,-95.47137
38.08608,-97.09506
38.78121,-92.57897
37.12236,-94.49968
39.15114,-96.36281
38.01516,-95.83762
37.2543,-93.30749
38.62,-92.42359
38.2533,-92.99127
37.5767,-94.97865
38.35996,-94.11494
38.80633,-96.01548
39.89107,-92.52759
38.55574,-93.70112
38.21919,-93.04107
39.17702,-91.75582
39.10702,-93.25713
37.62703,-94.05098
39.22742,-92.15804
37.2511,-95.26795
38.26581,-93.83124
38.77567,-94.77075
39.37762,-96.91258
39.07599,-93.2321
37.93095,-95.64053
38.70787,-94.53129
38.90263,-91.81454
39.39673,-94.51585
38.51605,-91.44666
38.16234,-96.38584
38.20974,-94.98355
38.52444,-94.22038
38.30822,-94.65931
38.28214,-96.52065
37.82983,-94.8155
38.18916,-95.59155
38.21122,-93.89503
38.95736,-94.62647
38.35396,-93.78047
38.91242,-94.99524
37.30609,-95.70479
38.79876,-94.96491
37.57993,-94.11407
38.18442,-94.40598
38.57688,-94.60686
38.65239,-93.45418
37.84157,-92.91354
38.48119,-92.10815
38.39909,-94.8118
37.81553,-93.34815
38.24333,-96.40074
38.90683,-95.05909
38.63858,-92.77616
38.36397,-95.83316
38.27286,-91.36338
38.99588,-96.6131
38.45852,-95.97181
39.25085,-94.11663
39.51423,-95.53651
38.96115,-94.55578
38.68206,-94.00743
38.58721,-94.33188
38.93451,-95.43572
39.42202,-96.64778
38.30841,-92.48897
39.26437,-93.83315
37.96623,-91.40404
38.39849,-94.12725
38.02992,-94.25577
38.82836,-96.20525
38.35851,-96.88403
37.606,-93.87018
39.34788,-92.87911
39.26651,-97.06191
38.51945,-94.67685
37.83629,-95.15786
39.13465,-96.05982
38.11635,-91.95717
38.82243,-94.70015
38.45941,-94.75069
39.73985,-93.31174
38.05698,-92.98386
38.099,-93.00633
38.83206,-93.71748
38.48811,-94.06776
39.39317,-93.38362
38.79105,-94.07291
38.64733,-95.21962
37.66625,-94.59502
39.0921,-92.74246
38.48483,-94.12689
39.51115,-94.6992
38.84735,-92.85624
38.28321,-94.09619
38.79952,-96.51461
38.78048,-97.17027
37.14953,-97.20363
38.38105,-94.51996
38.85307,-95.37897
38.94837,-96.56267
39.27692,-94.0423
38.24147,-92.52605
38.27781,-95.15563
38.11129,-93.81736
39.94067,-91.84974
38.01113,-91.84415
38.0087,-95.15004
38.30348,-95.68277
39.00751,-94.68823
38.08071,-93.40844
38.31662,-92.70686
37.23391,-93.91105
38.47355,-94.59679
37.30176,-97.12553
38.80964,-93.73361
38.71065,-92.80383
38.61105,-96.99942
38.37746,-94.74761
38.37467,-93.0902
38.28807,-93.80632
38.38571,-93.51639
37.58749,-96.425
38.2823,-94.10613
38.92181,-94.59929
38.49219,-94.3152
38.25699,-95.26221
38.92745,-94.73697
38.16688,-95.38789
38.60555,-95.88808
38.12995,-96.45198
37.92845,-92.12196
38.70387,-92.83679
39.19618,-96.39257
39.05712,-97.81116
39.55729,-96.05434
38.72854,-92.85058
39.50594,-97.44209
38.15855,-95.79303
38.22357,-94.62621
38.9899,-94.64885
39.03318,-92.48301
38.37101,-94.79999
38.48494,-95.55963
38.01194,-94.83513
38.62421,-96.14512
39.04031,-92.37096
38.30657,-91.98561
38.78418,-91.90885
39.51898,-92.20214
38.46883,-91.56769
39.54244,-93.68276
38.45618,-94.41954
37.94855,-94.52898
37.57835,-92.13428
39.36092,-97.03735
37.82116,-95.71262
37.63207,-93.69247
37.59828,-94.25392
38.0875,-92.73644
39.12396,-95.4658
38.77083,-94.06233
38.93953,-94.47732
38.18719,-92.95583
38.97835,-92.46546
37.88719,-94.57903
38.66411,-97.14683
38.35925,-95.05452
37.42897,-93.82215
37.60583,-95.56529
39.71076,-92.89064
37.96702,-93.03745
38.44306,-93.07454
37.72524,-93.21797
39.28648,-94.01121
37.77534,-95.7982
38.86703,-93.88079
38.17684,-95.16702
39.58445,-94.34203
38.71842,-91.90335
38.13313,-96.74693
38.71962,-94.23821
37.73824,-92.39722
38.17055,-94.93028
38.75132,-93.99105
38.96773,-96.80639
39.67264,-94.38788
38.94259,-93.62006
38.37151,-95.39295
38.59894,-97.37597
38.26114,-92.42955
37.47671,-93.35727
37.45136,-96.72804
38.34135,-92.27541
39.45025,-92.0151
37.96205,-94.23822
37.81473,-94.13508
38.58621,-94.1023
37.76091,-93.077
39.3441,-94.23962
38.136,-91.51675
39.22441,-92.80586
38.32702,-95.21348
38.95022,-95.74916
37.63534,-91.92231
39.05433,-93.04359
38.88129,-94.4026
38.70421,-95.4698
39.02023,-93.61167
38.3587,-93.19868
37.34859,-96.27851
39.15239,-91.95956
37.95818,-95.74995
38.49809,-93.69505
38.45692,-95.79417
38.77393,-94.31838
38.116,-95.93182
39.11877,-94.49652
39.52625,-93.84466
37.29811,-92.78397
38.55064,-94.9849
38.82249,-95.92714
37.84516,-93.67535
38.00111,-93.74811
38.48685,-94.75125
38.39597,-94.19907
38.29579,-95.14916
38.705,-92.45539
37.76676,-93.79643
38.94756,-96.28498
37.63683,-96.19708
37.9516,-92.89591
39.00651,-94.74508
38.54896,-93.02152
39.10514,-95.02622
38.5739,-93.65376
38.74524,-93.19242
37.72948,-92.08071
39.24581,-95.40959
39.1376,-93.22292
37.62135,-93.3909
37.92055,-93.69588
37.63099,-94.63176
38.97552,-93.05243
38.86142,-92.661
38.69818,-93.27887
38.37761,-91.41481
38.2875,-95.83241
38.1168,-93.72575
38.92098,-95.31534
38.6242,-93.39854
38.02842,-94.78266
38.43308,-93.91777
38.61136,-96.6747
37.3768,-91.49932
37.55708,-93.45573
37.88761,-92.95848
37.67766,-97.22156
38.8843,-92.72182
39.26844,-92.31593
38.6802,-96.25837
38.82481,-95.86538
38.95333,-94.74766
37.18212,-92.10621
38.71211,-92.43766
37.25118,-94.93491
38.86272,-93.87546
37.70952,-95.76445
37.93863,-97.51664
38.97926,-95.51436
37.78785,-93.63622
38.57247,-92.40105
38.53024,-97.47484
37.91789,-96.12776
37.89501,-93.65851
38.09592,-92.59942
39.62763,-93.62816
38.50359,-94.90852
38.5158,-92.60751
38.34739,-93.55112
37.22563,-93.02342
37.51877,-93.64062
38.56197,-95.27223
37.84584,-92.2874
38.97133,-94.29926
38.4344,-93.30838
38.59054,-94.625
38.81249,-95.51879
38.41146,-96.71289
37.37476,-93.54137
39.17967,-95.92764
39.18651,-97.34456
39.47414,-95.2816
37.55206,-96.09127
39.02526,-94.20831
38.87791,-92.34368
38.22034,-93.23858
37.26845,-96.72737
38.41838,-93.18346
37.98058,-95.30901
39.14998,-94.75204
39.33312,-93.68743
38.01392,-94.44893
38.41796,-95.13646
38.59801,-95.10687
38.99223,-93.57059
38.55036,-92.51458
38.74402,-96.13093
39.00551,-94.29819
38.21915,-97.30912
37.431,-95.50646
38.07225,-93.7405
37.10099,-95.23585
38.96284,-96.10567
38.32667,-95.11099
38.85533,-95.98087
37.77716,-95.00925
37.70194,-94.9727
38.21021,-93.08519
38.98806,-93.56158
38.19811,-93.4115
38.40226,-95.76098
37.98275,-93.90717
37.45626,-96.97583
38.42222,-95.6724
37.22521,-92.31363
39.60207,-93.89128
38.00428,-94.56555
38.07597,-95.09925
38.0851,-93.63264
38.37304,-91.84191
37.54383,-91.82346
39.36365,-96.57471
38.90259,-94.69448
39.31045,-92.07032
37.77665,-92.94391
38.4483,-96.61113
38.65233,-94.80151
38.73435,-93.34867
38.25384,-93.8841
38.98894,-94.91035
39.5521,-93.60594
39.00794,-97.62541
38.84443,-94.94745
38.36923,-95.12827
38.99143,-94.69312
37.57832,-93.57638
38.33576,-93.65092
38.40282,-96.29347
38.04703,-95.8607
38.73019,-94.31568
37.63852,-93.88778
37.05043,-92.07897
37.18299,-95.98062
39.71262,-93.34068
38.81897,-95.6479
37.93388,-93.37644
38.48318,-94.0804
38.14913,-95.03528
37.93095,-94.30684
38.68221,-93.37212
38.51364,-96.53066
39.39116,-94.30567
38.87053,-95.74588
39.39509,-95.57351
38.66254,-93.97548
38.72511,-95.17285
38.22575,-92.31441
38.25851,-92.48623
37.55543,-93.89227
38.09315,-91.89608
38.34423,-93.39654
39.09824,-94.3901
39.89336,-96.91805
